Open time,Open,High,Low,Close
1503057666000,4340.31,4340.31,4340.31,4340.31
1503057667000,4340.31,4340.31,4340.31,4340.31
1503057668000,4340.31,4340.31,4340.31,4340.31
1503057669000,4340.31,4340.31,4340.31,4340.31
1503057670000,4340.31,4340.31,4340.31,4340.31
1503057671000,4340.31,4340.31,4340.31,4340.31
1503057672000,4340.31,4340.31,4340.31,4340.31
1503057673000,4340.31,4340.31,4340.31,4340.31
1503057674000,4340.31,4340.31,4340.31,4340.31
1503057675000,4340.31,4340.31,4340.31,4340.31
1503057676000,4340.31,4340.31,4340.31,4340.31
1503057677000,4340.31,4340.31,4340.31,4340.31
1503057678000,4340.31,4340.31,4340.31,4340.31
1503057679000,4340.31,4340.31,4340.31,4340.31
1503057680000,4340.31,4340.31,4340.31,4340.31
1503057681000,4340.31,4340.31,4340.31,4340.31
1503057682000,4340.31,4340.31,4340.31,4340.31
1503057683000,4340.31,4340.31,4340.31,4340.31
1503057684000,4340.31,4340.31,4340.31,4340.31
1503057685000,4340.31,4340.31,4340.31,4340.31
1503057686000,4340.31,4340.31,4340.31,4340.31
1503057687000,4340.31,4340.31,4340.31,4340.31
1503057688000,4340.31,4340.31,4340.31,4340.31
1503057689000,4340.31,4340.31,4340.31,4340.31
1503057690000,4340.31,4340.31,4340.31,4340.31
1503057691000,4340.31,4340.31,4340.31,4340.31
1503057692000,4340.31,4340.31,4340.31,4340.31
1503057693000,4340.31,4340.31,4340.31,4340.31
1503057694000,4340.31,4340.31,4340.31,4340.31
1503057695000,4340.31,4340.31,4340.31,4340.31
1503057696000,4340.31,4340.31,4340.31,4340.31
1503057697000,4340.31,4340.31,4340.31,4340.31
1503057698000,4340.31,4340.31,4340.31,4340.31
1503057699000,4340.31,4340.31,4340.31,4340.31
1503057700000,4340.31,4340.31,4340.31,4340.31
1503057701000,4340.31,4340.31,4340.31,4340.31
1503057702000,4340.31,4340.31,4340.31,4340.31
1503057703000,4340.31,4340.31,4340.31,4340.31
1503057704000,4340.31,4340.31,4340.31,4340.31
1503057705000,4340.31,4340.31,4340.31,4340.31
1503057706000,4340.31,4340.31,4340.31,4340.31
1503057707000,4340.31,4340.31,4340.31,4340.31
1503057708000,4340.31,4340.31,4340.31,4340.31
1503057709000,4340.31,4340.31,4340.31,4340.31
1503057710000,4340.31,4340.31,4340.31,4340.31
1503057711000,4340.31,4340.31,4340.31,4340.31
1503057712000,4340.31,4340.31,4340.31,4340.31
1503057713000,4340.31,4340.31,4340.31,4340.31
1503057714000,4340.31,4340.31,4340.31,4340.31
1503057715000,4340.31,4340.31,4340.31,4340.31
1503057716000,4340.31,4340.31,4340.31,4340.31
1503057717000,4340.31,4340.31,4340.31,4340.31
1503057718000,4340.31,4340.31,4340.31,4340.31
1503057719000,4340.31,4340.31,4340.31,4340.31
1503057720000,4340.31,4340.31,4340.31,4340.31
1503057721000,4340.31,4340.31,4340.31,4340.31
1503057722000,4340.31,4340.31,4340.31,4340.31
1503057723000,4340.31,4340.31,4340.31,4340.31
1503057724000,4340.31,4340.31,4340.31,4340.31
1503057725000,4340.31,4340.31,4340.31,4340.31
1503057726000,4340.31,4340.31,4340.31,4340.31
1503057727000,4340.31,4340.31,4340.31,4340.31
1503057728000,4340.31,4340.31,4340.31,4340.31
1503057729000,4340.31,4340.31,4340.31,4340.31
1503057730000,4340.31,4340.31,4340.31,4340.31
1503057731000,4340.31,4340.31,4340.31,4340.31
1503057732000,4340.31,4340.31,4340.31,4340.31
1503057733000,4340.31,4340.31,4340.31,4340.31
1503057734000,4340.31,4340.31,4340.31,4340.31
1503057735000,4340.31,4340.31,4340.31,4340.31
1503057736000,4340.31,4340.31,4340.31,4340.31
1503057737000,4340.31,4340.31,4340.31,4340.31
1503057738000,4340.31,4340.31,4340.31,4340.31
1503057739000,4340.31,4340.31,4340.31,4340.31
1503057740000,4340.31,4340.31,4340.31,4340.31
1503057741000,4340.31,4340.31,4340.31,4340.31
1503057742000,4340.31,4340.31,4340.31,4340.31
1503057743000,4340.31,4340.31,4340.31,4340.31
1503057744000,4340.31,4340.31,4340.31,4340.31
1503057745000,4340.31,4340.31,4340.31,4340.31
1503057746000,4340.31,4340.31,4340.31,4340.31
1503057747000,4340.31,4340.31,4340.31,4340.31
1503057748000,4340.31,4340.31,4340.31,4340.31
1503057749000,4340.31,4340.31,4340.31,4340.31
1503057750000,4340.31,4340.31,4340.31,4340.31
1503057751000,4340.31,4340.31,4340.31,4340.31
1503057752000,4340.31,4340.31,4340.31,4340.31
1503057753000,4340.31,4340.31,4340.31,4340.31
1503057754000,4340.31,4340.31,4340.31,4340.31
1503057755000,4340.31,4340.31,4340.31,4340.31
1503057756000,4340.31,4340.31,4340.31,4340.31
1503057757000,4340.31,4340.31,4340.31,4340.31
1503057758000,4340.31,4340.31,4340.31,4340.31
1503057759000,4340.31,4340.31,4340.31,4340.31
1503057760000,4340.31,4340.31,4340.31,4340.31
1503057761000,4340.31,4340.31,4340.31,4340.31
1503057762000,4340.31,4340.31,4340.31,4340.31
1503057763000,4340.31,4340.31,4340.31,4340.31
1503057764000,4340.31,4340.31,4340.31,4340.31
1503057765000,4340.31,4340.31,4340.31,4340.31
1503057766000,4340.31,4340.31,4340.31,4340.31
1503057767000,4340.31,4340.31,4340.31,4340.31
1503057768000,4340.31,4340.31,4340.31,4340.31
1503057769000,4340.31,4340.31,4340.31,4340.31
1503057770000,4340.31,4340.31,4340.31,4340.31
1503057771000,4340.31,4340.31,4340.31,4340.31
1503057772000,4340.31,4340.31,4340.31,4340.31
1503057773000,4340.31,4340.31,4340.31,4340.31
1503057774000,4340.31,4340.31,4340.31,4340.31
1503057775000,4340.31,4340.31,4340.31,4340.31
1503057776000,4340.31,4340.31,4340.31,4340.31
1503057777000,4340.31,4340.31,4340.31,4340.31
1503057778000,4340.31,4340.31,4340.31,4340.31
1503057779000,4340.31,4340.31,4340.31,4340.31
1503057780000,4340.31,4340.31,4340.31,4340.31
1503057781000,4340.31,4340.31,4340.31,4340.31
1503057782000,4340.31,4340.31,4340.31,4340.31
1503057783000,4340.31,4340.31,4340.31,4340.31
1503057784000,4340.31,4340.31,4340.31,4340.31
1503057785000,4340.31,4340.31,4340.31,4340.31
1503057786000,4340.31,4340.31,4340.31,4340.31
1503057787000,4340.31,4340.31,4340.31,4340.31
1503057788000,4340.31,4340.31,4340.31,4340.31
1503057789000,4340.31,4340.31,4340.31,4340.31
1503057790000,4340.31,4340.31,4340.31,4340.31
1503057791000,4340.31,4340.31,4340.31,4340.31
1503057792000,4340.31,4340.31,4340.31,4340.31
1503057793000,4340.31,4340.31,4340.31,4340.31
1503057794000,4340.31,4340.31,4340.31,4340.31
1503057795000,4340.31,4340.31,4340.31,4340.31
1503057796000,4340.31,4340.31,4340.31,4340.31
1503057797000,4340.31,4340.31,4340.31,4340.31
1503057798000,4340.31,4340.31,4340.31,4340.31
1503057799000,4340.31,4340.31,4340.31,4340.31
1503057800000,4340.31,4340.31,4340.31,4340.31
1503057801000,4340.31,4340.31,4340.31,4340.31
1503057802000,4340.31,4340.31,4340.31,4340.31
1503057803000,4340.31,4340.31,4340.31,4340.31
1503057804000,4340.31,4340.31,4340.31,4340.31
1503057805000,4340.31,4340.31,4340.31,4340.31
1503057806000,4340.31,4340.31,4340.31,4340.31
1503057807000,4340.31,4340.31,4340.31,4340.31
1503057808000,4340.31,4340.31,4340.31,4340.31
1503057809000,4340.31,4340.31,4340.31,4340.31
1503057810000,4340.31,4340.31,4340.31,4340.31
1503057811000,4340.31,4340.31,4340.31,4340.31
1503057812000,4340.31,4340.31,4340.31,4340.31
1503057813000,4340.31,4340.31,4340.31,4340.31
1503057814000,4340.31,4340.31,4340.31,4340.31
1503057815000,4340.31,4340.31,4340.31,4340.31
1503057816000,4340.31,4340.31,4340.31,4340.31
1503057817000,4340.31,4340.31,4340.31,4340.31
1503057818000,4340.31,4340.31,4340.31,4340.31
1503057819000,4340.31,4340.31,4340.31,4340.31
1503057820000,4340.31,4340.31,4340.31,4340.31
1503057821000,4340.31,4340.31,4340.31,4340.31
1503057822000,4340.31,4340.31,4340.31,4340.31
1503057823000,4340.31,4340.31,4340.31,4340.31
1503057824000,4340.31,4340.31,4340.31,4340.31
1503057825000,4340.31,4340.31,4340.31,4340.31
1503057826000,4340.31,4340.31,4340.31,4340.31
1503057827000,4340.31,4340.31,4340.31,4340.31
1503057828000,4340.31,4340.31,4340.31,4340.31
1503057829000,4340.31,4340.31,4340.31,4340.31
1503057830000,4340.31,4340.31,4340.31,4340.31
1503057831000,4340.31,4340.31,4340.31,4340.31
1503057832000,4340.31,4340.31,4340.31,4340.31
1503057833000,4340.31,4340.31,4340.31,4340.31
1503057834000,4340.31,4340.31,4340.31,4340.31
1503057835000,4340.31,4340.31,4340.31,4340.31
1503057836000,4340.31,4340.31,4340.31,4340.31
1503057837000,4340.31,4340.31,4340.31,4340.31
1503057838000,4340.31,4340.31,4340.31,4340.31
1503057839000,4340.31,4340.31,4340.31,4340.31
1503057840000,4320.52,4340.31,4320.52,4340.31
1503057841000,4340.31,4340.31,4340.31,4340.31
1503057842000,4340.31,4340.31,4340.31,4340.31
1503057843000,4340.31,4340.31,4340.31,4340.31
1503057844000,4340.31,4340.31,4340.31,4340.31
1503057845000,4340.31,4340.31,4340.31,4340.31
1503057846000,4340.31,4340.31,4340.31,4340.31
1503057847000,4340.31,4340.31,4340.31,4340.31
1503057848000,4340.31,4340.31,4340.31,4340.31
1503057849000,4340.31,4340.31,4340.31,4340.31
1503057850000,4340.31,4340.31,4340.31,4340.31
1503057851000,4340.31,4340.31,4340.31,4340.31
1503057852000,4340.31,4340.31,4340.31,4340.31
1503057853000,4340.31,4340.31,4340.31,4340.31
1503057854000,4340.31,4340.31,4340.31,4340.31
1503057855000,4340.31,4340.31,4340.31,4340.31
1503057856000,4340.31,4340.31,4340.31,4340.31
1503057857000,4340.31,4340.31,4340.31,4340.31
1503057858000,4340.31,4340.31,4340.31,4340.31
1503057859000,4340.31,4340.31,4340.31,4340.31
1503057860000,4340.31,4340.31,4340.31,4340.31
1503057861000,4340.31,4340.31,4340.31,4340.31
1503057862000,4340.31,4340.31,4340.31,4340.31
1503057863000,4340.31,4340.31,4340.31,4340.31
1503057864000,4340.31,4340.31,4340.31,4340.31
1503057865000,4340.31,4340.31,4340.31,4340.31
1503057866000,4340.31,4340.31,4340.31,4340.31
1503057867000,4340.31,4340.31,4340.31,4340.31
1503057868000,4340.31,4340.31,4340.31,4340.31
1503057869000,4340.31,4340.31,4340.31,4340.31
1503057870000,4340.31,4340.31,4340.31,4340.31
1503057871000,4340.31,4340.31,4340.31,4340.31
1503057872000,4340.31,4340.31,4340.31,4340.31
1503057873000,4340.31,4340.31,4340.31,4340.31
1503057874000,4340.31,4340.31,4340.31,4340.31
1503057875000,4340.31,4340.31,4340.31,4340.31
1503057876000,4340.31,4340.31,4340.31,4340.31
1503057877000,4340.31,4340.31,4340.31,4340.31
1503057878000,4340.31,4340.31,4340.31,4340.31
1503057879000,4340.31,4340.31,4340.31,4340.31
1503057880000,4340.31,4340.31,4340.31,4340.31
1503057881000,4340.31,4340.31,4340.31,4340.31
1503057882000,4340.31,4340.31,4340.31,4340.31
1503057883000,4340.31,4340.31,4340.31,4340.31
1503057884000,4340.31,4340.31,4340.31,4340.31
1503057885000,4340.31,4340.31,4340.31,4340.31
1503057886000,4340.31,4340.31,4340.31,4340.31
1503057887000,4340.31,4340.31,4340.31,4340.31
1503057888000,4340.31,4340.31,4340.31,4340.31
1503057889000,4340.31,4340.31,4340.31,4340.31
1503057890000,4340.31,4340.31,4340.31,4340.31
1503057891000,4340.31,4340.31,4340.31,4340.31
1503057892000,4340.31,4340.31,4340.31,4340.31
1503057893000,4340.31,4340.31,4340.31,4340.31
1503057894000,4340.31,4340.31,4340.31,4340.31
1503057895000,4340.31,4340.31,4340.31,4340.31
1503057896000,4340.31,4340.31,4340.31,4340.31
1503057897000,4340.31,4340.31,4340.31,4340.31
1503057898000,4340.31,4340.31,4340.31,4340.31
1503057899000,4340.31,4340.31,4340.31,4340.31
1503057900000,4340.31,4340.31,4340.31,4340.31
1503057901000,4340.31,4340.31,4340.31,4340.31
1503057902000,4340.31,4340.31,4340.31,4340.31
1503057903000,4340.31,4340.31,4340.31,4340.31
1503057904000,4340.31,4340.31,4340.31,4340.31
1503057905000,4336.52,4336.52,4336.52,4336.52
1503057906000,4336.52,4336.52,4336.52,4336.52
1503057907000,4336.52,4336.52,4336.52,4336.52
1503057908000,4336.52,4336.52,4336.52,4336.52
1503057909000,4336.52,4336.52,4336.52,4336.52
1503057910000,4336.52,4336.52,4336.52,4336.52
1503057911000,4336.52,4336.52,4336.52,4336.52
1503057912000,4336.52,4336.52,4336.52,4336.52
1503057913000,4336.52,4336.52,4336.52,4336.52
1503057914000,4336.52,4336.52,4336.52,4336.52
1503057915000,4336.52,4336.52,4336.52,4336.52
1503057916000,4336.52,4336.52,4336.52,4336.52
1503057917000,4336.52,4336.52,4336.52,4336.52
1503057918000,4336.52,4336.52,4336.52,4336.52
1503057919000,4336.52,4336.52,4336.52,4336.52
1503057920000,4336.52,4336.52,4336.52,4336.52
1503057921000,4336.52,4336.52,4336.52,4336.52
1503057922000,4336.52,4336.52,4336.52,4336.52
1503057923000,4336.52,4336.52,4336.52,4336.52
1503057924000,4336.52,4336.52,4336.52,4336.52
1503057925000,4336.52,4336.52,4336.52,4336.52
1503057926000,4336.52,4336.52,4336.52,4336.52
1503057927000,4336.52,4336.52,4336.52,4336.52
1503057928000,4336.52,4336.52,4336.52,4336.52
1503057929000,4336.52,4336.52,4336.52,4336.52
1503057930000,4336.52,4336.52,4336.52,4336.52
1503057931000,4336.52,4336.52,4336.52,4336.52
1503057932000,4336.52,4336.52,4336.52,4336.52
1503057933000,4336.52,4336.52,4336.52,4336.52
1503057934000,4336.52,4336.52,4336.52,4336.52
1503057935000,4336.52,4336.52,4336.52,4336.52
1503057936000,4336.52,4336.52,4336.52,4336.52
1503057937000,4336.52,4336.52,4336.52,4336.52
1503057938000,4336.52,4336.52,4336.52,4336.52
1503057939000,4336.52,4336.52,4336.52,4336.52
1503057940000,4336.52,4336.52,4336.52,4336.52
1503057941000,4336.52,4336.52,4336.52,4336.52
1503057942000,4336.52,4336.52,4336.52,4336.52
1503057943000,4336.52,4336.52,4336.52,4336.52
1503057944000,4336.52,4336.52,4336.52,4336.52
1503057945000,4336.52,4336.52,4336.52,4336.52
1503057946000,4336.52,4336.52,4336.52,4336.52
1503057947000,4336.52,4336.52,4336.52,4336.52
1503057948000,4336.52,4336.52,4336.52,4336.52
1503057949000,4336.52,4336.52,4336.52,4336.52
1503057950000,4336.52,4336.52,4336.52,4336.52
1503057951000,4336.52,4336.52,4336.52,4336.52
1503057952000,4336.52,4336.52,4336.52,4336.52
1503057953000,4336.52,4336.52,4336.52,4336.52
1503057954000,4336.52,4336.52,4336.52,4336.52
1503057955000,4336.52,4336.52,4336.52,4336.52
1503057956000,4336.52,4336.52,4336.52,4336.52
